package,pi_type,has_policy,in_policy,status,policy_url,policy_matches
com.ifeel.ifeeluserchat,Expiration Date,True,False,VIOLATION - collected but NOT disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,
com.ifeel.ifeeluserchat,First Name,True,True,OK - collected and disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,
com.ifeel.ifeeluserchat,Last Name,True,True,OK - collected and disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,
com.ifeel.ifeeluserchat,Meeting Passcode,True,False,VIOLATION - collected but NOT disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,
com.ifeel.ifeeluserchat,Name,True,True,OK - collected and disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,"last name, full name"
com.ifeel.ifeeluserchat,Nickname,True,True,OK - collected and disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,
com.ifeel.ifeeluserchat,Password,True,True,OK - collected and disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,"password, pin"
com.ifeel.ifeeluserchat,Personal Link Name,True,True,OK - collected and disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,
com.ifeel.ifeeluserchat,Phone Number,True,True,OK - collected and disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,
com.ifeel.ifeeluserchat,Screen Name,True,True,OK - collected and disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,
com.ifeel.ifeeluserchat,State,True,False,VIOLATION - collected but NOT disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,
com.ifeel.ifeeluserchat,Street Address,True,True,OK - collected and disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,
com.ifeel.ifeeluserchat,User Name,True,True,OK - collected and disclosed,https://ifeelonline.com/en/privacy-policy-web-app/,
com.ifs.banking.fiid5372,Account Nickname,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Account Number,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Address,True,True,OK - collected and disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,"address, street"
com.ifs.banking.fiid5372,Address Line 1,True,True,OK - collected and disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Address Line 2,True,True,OK - collected and disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,City,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Contact Information,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Date,True,True,OK - collected and disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Date Range,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Email Address,True,True,OK - collected and disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,First Name,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Last Name,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Mobile Phone Number,True,True,OK - collected and disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Name,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Nickname,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Password,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Payee Name,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Payee Nickname,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Phone Number,True,True,OK - collected and disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Security Code,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,State,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,Street Address,True,True,OK - collected and disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ifs.banking.fiid5372,ZIP Code,True,False,VIOLATION - collected but NOT disclosed,https://www.qnbtrust.bank/Privacy-Security-Policies/Mobile-Privacy-Policy,
com.ii.otsabh.congress,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.ii.otsabh.congress,Forum Name,False,N/A,NO POLICY - could not retrieve,,
com.ii.otsabh.congress,Name,False,N/A,NO POLICY - could not retrieve,,
com.ii.otsabh.congress,Password,False,N/A,NO POLICY - could not retrieve,,
com.ii.otsabh.congress,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.ii.otsabh.congress,Username,False,N/A,NO POLICY - could not retrieve,,
com.ilife.home.global,Cellphone Number,True,False,VIOLATION - collected but NOT disclosed,http://www.iliferobot.com/about.aspx?TypeId=141&FId=t1:141:1,
com.ilife.home.global,Email Address,True,False,VIOLATION - collected but NOT disclosed,http://www.iliferobot.com/about.aspx?TypeId=141&FId=t1:141:1,
com.ilife.home.global,Name,True,False,VIOLATION - collected but NOT disclosed,http://www.iliferobot.com/about.aspx?TypeId=141&FId=t1:141:1,
com.ilife.home.global,Password,True,False,VIOLATION - collected but NOT disclosed,http://www.iliferobot.com/about.aspx?TypeId=141&FId=t1:141:1,
com.ilife.home.global,Phone Number,True,False,VIOLATION - collected but NOT disclosed,http://www.iliferobot.com/about.aspx?TypeId=141&FId=t1:141:1,
com.ilife.home.global,Verification Code,True,False,VIOLATION - collected but NOT disclosed,http://www.iliferobot.com/about.aspx?TypeId=141&FId=t1:141:1,
com.ilife.home.global,Wi-Fi Password,True,False,VIOLATION - collected but NOT disclosed,http://www.iliferobot.com/about.aspx?TypeId=141&FId=t1:141:1,
com.ilife.home.global,WiFi Password,True,False,VIOLATION - collected but NOT disclosed,http://www.iliferobot.com/about.aspx?TypeId=141&FId=t1:141:1,
com.inditex.zara,Date,True,True,OK - collected and disclosed,https://www.zara.com/static/pdfs/US/privacy-policy/privacy-policy-en_US-20230104.html,
com.inditex.zara,Date of Birth or Date,True,False,VIOLATION - collected but NOT disclosed,https://www.zara.com/static/pdfs/US/privacy-policy/privacy-policy-en_US-20230104.html,
com.infolink.limeiptv,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://static-iptv2021.cdnvideo.ru/572aecd6-static/policy/privacypolicylimehd.html,
com.infolink.limeiptv,Date of Birth or Date Range,True,False,VIOLATION - collected but NOT disclosed,https://static-iptv2021.cdnvideo.ru/572aecd6-static/policy/privacypolicylimehd.html,
com.infolink.limeiptv,Email Address,True,True,OK - collected and disclosed,https://static-iptv2021.cdnvideo.ru/572aecd6-static/policy/privacypolicylimehd.html,
com.infolink.limeiptv,Password,True,False,VIOLATION - collected but NOT disclosed,https://static-iptv2021.cdnvideo.ru/572aecd6-static/policy/privacypolicylimehd.html,
com.innov8eg.impactyn,Account Holder Name,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Age,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Bank Account Number,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,City,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Country,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Date,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Email Address,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,First Name,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Gender,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Last Name,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Mobile Wallet Number,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Name,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Password,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Phone Number,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.innov8eg.impactyn,Phone Verification Code,False,N/A,NO POLICY - could not retrieve,https://impactyn.com/privacy_policy,
com.inpeace.andersonsilva,Account Number,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,CPF Number,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,CVV Code,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Cardholder Name,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,City,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Credit Card CVV,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Credit Card Number,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Date,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Date Range,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Description,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,End Time,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Expiration Date,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Family Name,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,First Name,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Gender,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Health Restrictions,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Host,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,ID Number,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Last Name,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Marital Status,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Medical Observations,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Meeting Date,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Name,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Number of Children,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Occupation,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Password,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Place,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Postal Code,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Reason,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Social Security Number,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Special Needs,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Start Time,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,State,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Street Address,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Study Topic,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Surname,False,N/A,NO POLICY - could not retrieve,,
com.inpeace.andersonsilva,Username,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Address,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Confirm Password,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Current Password,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,New Password,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Password,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Prefecture,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Region,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Street,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Street Address,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Street Number,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Supply Number,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Tax ID,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Tax Identification Number,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Tax Identification Number (TIN),False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Telephone,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Telephone Number,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Username,False,N/A,NO POLICY - could not retrieve,,
com.intelen.dig.volterra,Zip Code,False,N/A,NO POLICY - could not retrieve,,
com.internavigare.comuni.SanFioranoSmart,Date,True,False,VIOLATION - collected but NOT disclosed,https://comunesmart.it/informative/san-fiorano-smart-privacy-policy/,
com.internavigare.comuni.SanFioranoSmart,Date (potentially date of birth),True,False,VIOLATION - collected but NOT disclosed,https://comunesmart.it/informative/san-fiorano-smart-privacy-policy/,
com.inverseai.audio_video_manager,Email Address,True,True,OK - collected and disclosed,https://docs.google.com/document/d/1xG2r3ux0BXdwWyQiHwj5UCHrWptgV8M2Dx9h1QpJXOI/edit?usp=sharing,
com.inverseai.audio_video_manager,Name,True,False,VIOLATION - collected but NOT disclosed,https://docs.google.com/document/d/1xG2r3ux0BXdwWyQiHwj5UCHrWptgV8M2Dx9h1QpJXOI/edit?usp=sharing,
com.jg.insectidentifier,Date,False,N/A,NO POLICY - could not retrieve,,
com.jg.insectidentifier,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.jobrapp.jobr,Date Range,True,False,VIOLATION - collected but NOT disclosed,http://inside.monster.com/fullpolicy/inside2.aspx,
com.jobrapp.jobr,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,http://inside.monster.com/fullpolicy/inside2.aspx,
com.jobrapp.jobr,Email Address,True,True,OK - collected and disclosed,http://inside.monster.com/fullpolicy/inside2.aspx,
com.jobrapp.jobr,First Name,True,True,OK - collected and disclosed,http://inside.monster.com/fullpolicy/inside2.aspx,
com.jobrapp.jobr,Last Name,True,True,OK - collected and disclosed,http://inside.monster.com/fullpolicy/inside2.aspx,
com.jobrapp.jobr,Phone Number,True,True,OK - collected and disclosed,http://inside.monster.com/fullpolicy/inside2.aspx,
com.jobrapp.jobr,Pronouns,True,False,VIOLATION - collected but NOT disclosed,http://inside.monster.com/fullpolicy/inside2.aspx,
com.jobrapp.jobr,Street Address,True,True,OK - collected and disclosed,http://inside.monster.com/fullpolicy/inside2.aspx,
com.jobrapp.jobr,Zip Code,True,False,VIOLATION - collected but NOT disclosed,http://inside.monster.com/fullpolicy/inside2.aspx,
com.joompay.narwhal,Aadhaar Number,False,N/A,NO POLICY - could not retrieve,,
com.kappenberg.android,Name,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,Business Registration Number,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,CVC Security Code,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,Card Password,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,Contact Information,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,Credit Card Expiration Date,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,Credit Card Number,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,First Name,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,Last Name,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,Name,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,Nickname,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.kbcard.kat.liivmate,Resident Registration Number,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Credit Card CVV,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Credit Card Expiration Date,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Credit Card Number,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Gender,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Mobile Number,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Name,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Name on Card,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Nickname,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,PIN,False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Personal Identification Number (PIN),False,N/A,NO POLICY - could not retrieve,,
com.kchannels.robi.circle.app,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.kellysidleway.passengerapp,Date,False,N/A,NO POLICY - could not retrieve,https://kellysidleway.assets.passenger.icabbi.com/privacy-policy-en.html,
com.klikin.pizzeriatoto,Birth Date,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Card CVC,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Card Expiration Date,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Card Holder Name,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Card Number,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Cardholder Name,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Credit Card CVC,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Credit Card Expiration Date,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Credit Card Number,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,First Name,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Gender,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Last Name,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Name,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Name and last name,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Password,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Phone number,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Postal Code,False,N/A,NO POLICY - could not retrieve,,
com.klikin.pizzeriatoto,Street Address,False,N/A,NO POLICY - could not retrieve,,
com.kora.sustainability,Date,True,True,OK - collected and disclosed,https://kora.app/privacy,
com.kora.sustainability,Date of Birth or Date Range,True,False,VIOLATION - collected but NOT disclosed,https://kora.app/privacy,
com.krushak.customer,Address,False,N/A,NO POLICY - could not retrieve,,
com.krushak.customer,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.krushak.customer,Name,False,N/A,NO POLICY - could not retrieve,,
com.krushak.customer,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.krushak.customer,Recipient Email Address,False,N/A,NO POLICY - could not retrieve,,
com.krushak.customer,Recipient Name,False,N/A,NO POLICY - could not retrieve,,
com.landairsea.silvercloud,CVV,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,Card Expiration Date,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,Card Number,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,Date,True,True,OK - collected and disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,Date of Birth or Date Range,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,Email Address,True,True,OK - collected and disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,First Name,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,Last Name,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,Mobile Number,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,Name on card,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,PIN,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,PIN Code,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,Password,True,True,OK - collected and disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,pin
com.landairsea.silvercloud,Person Name,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,User Name,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,Username,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.landairsea.silvercloud,Zip Code,True,False,VIOLATION - collected but NOT disclosed,https://landairsea.com/pages/privacy-policy-for-purchases,
com.langtern.chinese,Date,True,True,OK - collected and disclosed,https://langtern.com/public/doc/en/privacy.html,
com.langtern.chinese,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://langtern.com/public/doc/en/privacy.html,
com.lauraseiler.higherself,Date,True,True,OK - collected and disclosed,https://lauraseiler.com/datenschutz/,
com.lauraseiler.higherself,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://lauraseiler.com/datenschutz/,
com.lauraseiler.higherself,Email Address,True,True,OK - collected and disclosed,https://lauraseiler.com/datenschutz/,
com.lauraseiler.higherself,First Name,True,False,VIOLATION - collected but NOT disclosed,https://lauraseiler.com/datenschutz/,
com.lauraseiler.higherself,Last Name,True,False,VIOLATION - collected but NOT disclosed,https://lauraseiler.com/datenschutz/,
com.lauraseiler.higherself,Password,True,False,VIOLATION - collected but NOT disclosed,https://lauraseiler.com/datenschutz/,
com.lauraseiler.higherself,Personal Dates,True,False,VIOLATION - collected but NOT disclosed,https://lauraseiler.com/datenschutz/,
com.lenovo.browser,Alias,False,N/A,NO POLICY - could not retrieve,,
com.lenovo.browser,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.lenovo.browser,Mobile Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.lenovo.browser,Original Password,False,N/A,NO POLICY - could not retrieve,,
com.lenovo.browser,Password,False,N/A,NO POLICY - could not retrieve,,
com.lenovo.browser,Phone Number,False,N/A,NO POLICY - could not retrieve,,
com.lenovo.browser,Username,False,N/A,NO POLICY - could not retrieve,,
com.lenovo.browser,Verification Code,False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,Country,False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,Email Address,False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,Foreign Identity Number,False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,Identifier,False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,National Identification Number,False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,National Identification Number (RUT),False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,Participant Name,False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,Password,False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,RUT,False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,RUT (National Identification Number),False,N/A,NO POLICY - could not retrieve,,
com.ligup.ligup.santoDomingo,Username,False,N/A,NO POLICY - could not retrieve,,
com.limebike,Bank Account Number,True,False,VIOLATION - collected but NOT disclosed,https://www.li.me/privacy/,
com.limebike,Bank Routing Number,True,False,VIOLATION - collected but NOT disclosed,https://www.li.me/privacy/,
com.limebike,City,True,False,VIOLATION - collected but NOT disclosed,https://www.li.me/privacy/,
com.limebike,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://www.li.me/privacy/,
com.limebike,Description,True,False,VIOLATION - collected but NOT disclosed,https://www.li.me/privacy/,
com.limebike,Email Address,True,True,OK - collected and disclosed,https://www.li.me/privacy/,
com.limebike,First Name,True,True,OK - collected and disclosed,https://www.li.me/privacy/,
com.limebike,Last Name,True,True,OK - collected and disclosed,https://www.li.me/privacy/,
com.limebike,License Number,True,False,VIOLATION - collected but NOT disclosed,https://www.li.me/privacy/,
com.limebike,Location,True,True,OK - collected and disclosed,https://www.li.me/privacy/,location
com.limebike,Middle Name,True,True,OK - collected and disclosed,https://www.li.me/privacy/,
com.limebike,Name,True,True,OK - collected and disclosed,https://www.li.me/privacy/,your name
com.limebike,Password,True,False,VIOLATION - collected but NOT disclosed,https://www.li.me/privacy/,
com.limebike,Phone Number,True,True,OK - collected and disclosed,https://www.li.me/privacy/,
com.limebike,Postal Address,True,True,OK - collected and disclosed,https://www.li.me/privacy/,
com.limebike,Postal Code,True,False,VIOLATION - collected but NOT disclosed,https://www.li.me/privacy/,
